"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary 1","Servicearea","Phonenumber","","Smalllow","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/j0uq3UOyQLaG2p_99uTd-Q/90s.jpg","Orange Grill","https://www.yelp.com/biz/orange-grill-santa-ana","154.","Orange Grill","https://www.yelp.com/biz/orange-grill-santa-ana","38 reviews","$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","","","3301 S Harbor Blvd","","(714) 540-6035","","","https://s3-media2.fl.yelpcdn.com/photo/xisxVeBmr5TdHm2z8nobsg/30s.jpg","Ariel M.","https://www.yelp.com/user_details?userid=5z0zuGDvy5Vee7Rd8NmdZw","Cashier was nice... Went recently again had the ramen noddle soup with chicken it was delicious and a chicken salad to go and I was really satisfied definitely going again!","read more","https://www.yelp.com/biz/orange-grill-santa-ana?hrid=e3ok0wWwLyiDjjRiZhEABA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/o_48d15HCRmpq4wQ9GLnJw/90s.jpg","Lo Banh Cuon Tan Hoang Huong","https://www.yelp.com/biz/lo-banh-cuon-tan-hoang-huong-santa-ana","155.","Lo Banh Cuon Tan Hoang Huong","https://www.yelp.com/biz/lo-banh-cuon-tan-hoang-huong-santa-ana","63 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","","","","","5015 W Edinger Ave","","(714) 531-2488","","","https://s3-media1.fl.yelpcdn.com/photo/Pe_g73m4zkbUyrD_DkvJNA/30s.jpg","Jamie P.","https://www.yelp.com/user_details?userid=pvRka6ToWVL8LSmXM33xag","I drop by every time I'm in the area to buy bahn cuon in bulk. I spent $18 for 4 lbs of bahn cuon. I love it!   There's a big parking lot in the shopping center. Finding a spot is…","read more","https://www.yelp.com/biz/lo-banh-cuon-tan-hoang-huong-santa-ana?hrid=FKQXoaWSw6lfeWjEXd-qmQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/jqe3n4Vml3phZBz5uTGRCg/90s.jpg","Carlitos Diner","https://www.yelp.com/biz/carlitoss-diner-huntington-beach-2","156.","Carlitos Diner","https://www.yelp.com/biz/carlitoss-diner-huntington-beach-2","281 reviews","$","Diners","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=diners","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","7451 Warner Ave","","(714) 841-9966","","","https://s3-media4.fl.yelpcdn.com/photo/4GXHtH2II26_uDp6r5HMaw/30s.jpg","Rene R.","https://www.yelp.com/user_details?userid=ZgTWnH9P8szznvl9jguQAw","I finally stopped again, a few attempts but finally here.  Too bad they open till 8am I am up an running prior to 7.  730ish and I am on my way to work.  I have to see when I can…","read more","https://www.yelp.com/biz/carlitoss-diner-huntington-beach-2?hrid=R_ttymuvB2KNTXFxK-vMEA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/ZuC57qLYja9SzckOrD8BNg/90s.jpg","Lakeside Cafe","https://www.yelp.com/biz/lakeside-cafe-santa-ana","157.","Lakeside Cafe","https://www.yelp.com/biz/lakeside-cafe-santa-ana","36 reviews","$","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","","","3700 S Susan St","","(714) 957-2744","","","https://s3-media4.fl.yelpcdn.com/photo/M6D2QGC2WvJnlO0FVJOqBg/30s.jpg","Hailey A.","https://www.yelp.com/user_details?userid=zvVTLMt_1wVfXrJ7iRudyg","I called to order breakfast for a company meeting, the person on the phone was helpful and nice. Food was ready on time on that day, and my co-workers love them!","read more","https://www.yelp.com/biz/lakeside-cafe-santa-ana?hrid=atRjtfiOYAx-26RawZWP4Q"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media3.fl.yelpcdn.com/bphoto/OLupUHaY00Wk162iQV39CQ/90s.jpg","Greenleaf Gourmet Chopshop","https://www.yelp.com/biz/greenleaf-gourmet-chopshop-costa-mesa-2","158.","Greenleaf Gourmet Chopshop","https://www.yelp.com/biz/greenleaf-gourmet-chopshop-costa-mesa-2","348 reviews","$$","American (New)","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=newamerican","Salad","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=salad","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=breakfast_brunch","3321 Hyland Ave","","(714) 862-2480","","","https://s3-media1.fl.yelpcdn.com/photo/uSJgPskCqV0QVAd0ywPeWQ/30s.jpg","Nancy D.","https://www.yelp.com/user_details?userid=LZ7wz-XnT5Jtm4oIrF2ETQ","I used to frequent the Beverly Hills location years and years ago and just recently realized that it had opened up in orange county!   The Lemongrass Chicken Salad is just as I…","read more","https://www.yelp.com/biz/greenleaf-gourmet-chopshop-costa-mesa-2?hrid=xNU1OUaTjdGoG_fU371HXA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media2.fl.yelpcdn.com/bphoto/zGg2DntxA2g6cHH-RGyYUQ/90s.jpg","Frostbites Crepes and Frozen Delights","https://www.yelp.com/biz/frostbites-crepes-and-frozen-delights-costa-mesa","159.","Frostbites Crepes and Frozen Delights","https://www.yelp.com/biz/frostbites-crepes-and-frozen-delights-costa-mesa","444 reviews","$","Ice Cream & Frozen Yogurt","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=icecream","Creperies","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=creperies","","","2801 Harbor Blvd","","(714) 444-2988","","","https://s3-media2.fl.yelpcdn.com/photo/KzKhcV4HlZqvb1neW3thbw/30s.jpg","David D.","https://www.yelp.com/user_details?userid=HLK3NRSDnr2fjEZnelNKeQ","So I don't write many reviews (as you can see from my account history) but this is one I gotta go out of my way to review. I've been living in Costa Mesa for about two years and…","read more","https://www.yelp.com/biz/frostbites-crepes-and-frozen-delights-costa-mesa?hrid=5hnCzZXDtmfAFF0KsFwfNQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=150","https://s3-media4.fl.yelpcdn.com/bphoto/I4oWtF1SRSer7GUWgtz-3w/90s.jpg","Pho Jazmine Authentic Vietnamese Cuisine","https://www.yelp.com/biz/pho-jazmine-authentic-vietnamese-cuisine-fountain-valley","160.","Pho Jazmine Authentic Vietnamese Cuisine","https://www.yelp.com/biz/pho-jazmine-authentic-vietnamese-cuisine-fountain-valley","81 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Coffee & Tea","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=coffee","Noodles","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=noodles","16086 Harbor Blvd","","(714) 760-4572","","","https://s3-media1.fl.yelpcdn.com/photo/jyyAnG6wdu7rIQnfu1cU4Q/30s.jpg","Christine V.","https://www.yelp.com/user_details?userid=OlXziFj3XzzZH_FsqxkyeQ","Updating my review because I truly believe they deserve 5 stars due to their consistent amazing customer service & really good food. I have been to different pho places and find what…","read more","https://www.yelp.com/biz/pho-jazmine-authentic-vietnamese-cuisine-fountain-valley?hrid=-PTS16j-FdXbnNk5-Gvqug"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/DqZW28gErowIR3yiqYoKbw/90s.jpg","Egg Roll King","https://www.yelp.com/biz/egg-roll-king-huntington-beach-3","161.","Egg Roll King","https://www.yelp.com/biz/egg-roll-king-huntington-beach-3","273 reviews","$","Chinese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=chinese","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","Soup","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=soup","10078 Adams Ave","","(714) 378-8612","","","https://s3-media4.fl.yelpcdn.com/photo/m7Me6vipM0eMF3xtOig99A/30s.jpg","K C.","https://www.yelp.com/user_details?userid=Y3C6X-MwIoG8OBn-SrRctg","We had a great low key meal. Our food was fresh, beautiful and delicious.  My daughter loved watching the fish tank with Dory in it.   The services was excellent.   10/10 would eat…","read more","https://www.yelp.com/biz/egg-roll-king-huntington-beach-3?hrid=m4b6So3iyYwNH4if2hJooQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/sXdelwrnm80XQJPGVfW78A/90s.jpg","Matsu Restaurant","https://www.yelp.com/biz/matsu-restaurant-huntington-beach","162.","Matsu Restaurant","https://www.yelp.com/biz/matsu-restaurant-huntington-beach","905 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","","","18035 Beach Blvd","","(714) 848-4404","","","https://s3-media2.fl.yelpcdn.com/photo/EkQH7YXKkLeOe90EaVHXKw/30s.jpg","Mike K.","https://www.yelp.com/user_details?userid=rE-5Q536OBiY8wQ3UJ0U_A","Had a double birthday dinner tonite at the Tappan table, we go here every now and then, you expect the same routine from the chef. Not this time,  Orlando was great, he had us…","read more","https://www.yelp.com/biz/matsu-restaurant-huntington-beach?hrid=I5ekfcDs_zU00it6rzQZfQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media3.fl.yelpcdn.com/bphoto/m5mGzz9VLFxnwWLaXrjTkg/90s.jpg","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-costa-mesa-2","163.","In-N-Out Burger","https://www.yelp.com/biz/in-n-out-burger-costa-mesa-2","239 reviews","$","Burgers","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=burgers","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","","","3211 Harbor Blvd","","(800) 786-1000","","","https://s3-media2.fl.yelpcdn.com/photo/NyS31YDhbY-gsGBfM_uKrA/30s.jpg","Chris N.","https://www.yelp.com/user_details?userid=a6eFKxzX40V2UHPD2QpGaA","I first heard about this In-N-Out location because of my friend. He told me that Kobe Bryant goes here all the time because he lives nearby. That's all he had to say and I was in my…","read more","https://www.yelp.com/biz/in-n-out-burger-costa-mesa-2?hrid=U09B9nf30BRaVsiarEHyAA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/c4UEiaxOVES56xlcBA6xOA/90s.jpg","Surf City Fish Grill","https://www.yelp.com/biz/surf-city-fish-grill-huntington-beach","164.","Surf City Fish Grill","https://www.yelp.com/biz/surf-city-fish-grill-huntington-beach","116 reviews","$$","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","Gluten-Free","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=gluten_free","Fish & Chips","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=fishnchips","17965 Beach Blvd","","(714) 375-4861","This restaurant accepts pickup orders","Start Order","https://s3-media3.fl.yelpcdn.com/photo/UbfNUKO9UogbQi0qLhbbZg/30s.jpg","Eric B.","https://www.yelp.com/user_details?userid=ysjwcW4sUxRfqllc94OBNQ","It's About Time! I have searched and searched for a ""Real"" Healthy alternative to Casual Dining! This place is PERFECT! So many options, in Paleo, Gluten Free, Ketogenic, ect ...  …","read more","https://www.yelp.com/biz/surf-city-fish-grill-huntington-beach?hrid=Ba8lWYwP_KfZyhiENzIYGg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/gTzMDoDWI9gzU3OoDO2zlw/90s.jpg","Rubio's Coastal Grill","https://www.yelp.com/biz/rubios-coastal-grill-fountain-valley","165.","Rubio’s Coastal Grill","https://www.yelp.com/biz/rubios-coastal-grill-fountain-valley","77 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","","","18517 Brookhurst St","","(714) 378-5232","","","https://s3-media2.fl.yelpcdn.com/photo/YNxPakW3pA2fM9ID1ZpTXg/30s.jpg","Andy D.","https://www.yelp.com/user_details?userid=z8vjH8LnMQu1WNaVWhTdIw","If you're looking for delicious seafood-styled Americanized Mexican food, this is the place to go!  I highly recommend the Gourmet Shrimp 2 Taco Plate. It comes with two delicious…","read more","https://www.yelp.com/biz/rubios-coastal-grill-fountain-valley?hrid=-o0szo0mMZFtr2rjRnWJXQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/cfv2mTUdlcfgOSOxFAnAtQ/90s.jpg","Jimmy John's","https://www.yelp.com/biz/jimmy-johns-fountain-valley-2","166.","Jimmy John’s","https://www.yelp.com/biz/jimmy-johns-fountain-valley-2","67 reviews","$","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","","","18011 Newhope St","","(714) 432-6700","","","https://s3-media2.fl.yelpcdn.com/photo/3jbyzJvDFq7CBJSjJl9vOw/30s.jpg","Jorge B.","https://www.yelp.com/user_details?userid=lrje2dyjlId_NBTOK0gqhg","Second time here order the same Totally Tuna for lunch and YES they did imclude the avocado!!! Friendly and fast great job to the crew members I had an awosme lunch food was on…","read more","https://www.yelp.com/biz/jimmy-johns-fountain-valley-2?hrid=brJ_xIpbC71joy-HZrhxMg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media1.fl.yelpcdn.com/bphoto/k9k8EOeAPFvvXrhjOC5jMw/90s.jpg","Subculture Extraordinary Sandwiches","https://www.yelp.com/biz/subculture-extraordinary-sandwiches-huntington-beach","167.","Subculture Extraordinary Sandwiches","https://www.yelp.com/biz/subculture-extraordinary-sandwiches-huntington-beach","922 reviews","$","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","","","7862 Warner Ave","","(714) 847-1113","","","https://s3-media3.fl.yelpcdn.com/photo/aE98fZPGdDpGdprN05kw9g/30s.jpg","Lam T.","https://www.yelp.com/user_details?userid=hHi4g3w_oXDhM7p7xQrZwQ","My GF and I was driving around on a sunday afternoon and decided to give this place a try. I love giving new sandwich places a try and this place did not disappoint.  We first…","read more","https://www.yelp.com/biz/subculture-extraordinary-sandwiches-huntington-beach?hrid=1MaRrYlxyz0ag5YI7SRJmA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media2.fl.yelpcdn.com/bphoto/xzDABuzjUdJV-y6JJLPAFw/90s.jpg","Tommy Pastrami New York Delicatessen","https://www.yelp.com/biz/tommy-pastrami-new-york-delicatessen-santa-ana-2","168.","Tommy Pastrami New York Delicatessen","https://www.yelp.com/biz/tommy-pastrami-new-york-delicatessen-santa-ana-2","223 reviews","$$","Delis","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=delis","Sandwiches","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sandwiches","","","3751 S Harbor Blvd","","(714) 540-2700","","","https://s3-media3.fl.yelpcdn.com/photo/H6bH81UyqBk6SXYCxLg1IQ/30s.jpg","Wendy C.","https://www.yelp.com/user_details?userid=IfiSd_tYtLTBw2Urt5G5yw","What a treat to step out of the OC for an hour and enter a portal to the East Coast. I just loved the atmosphere of this place. Yes, it's in an industrial-type store front building,…","read more","https://www.yelp.com/biz/tommy-pastrami-new-york-delicatessen-santa-ana-2?hrid=RkuMTOV4ZqM2rpfsR-mY2A"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/AXXsuY4TNgI07kW3Rv93tw/90s.jpg","Sushi Murasaki","https://www.yelp.com/biz/sushi-murasaki-santa-ana","169.","Sushi Murasaki","https://www.yelp.com/biz/sushi-murasaki-santa-ana","465 reviews","$$$","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","","","2901 W MacArthur Blvd","","(714) 241-1000","","","https://s3-media3.fl.yelpcdn.com/photo/YFyobgFp7aN4dt4rAnQkVA/30s.jpg","Ina K.","https://www.yelp.com/user_details?userid=dauVQwecUa29w0FTs7BfUg","Amazing food. Located in an office plaza, so a bit hard to find. I would recommend what to order... but it seems that their menu changes, and I loved everything we ordered.   Sushi…","read more","https://www.yelp.com/biz/sushi-murasaki-santa-ana?hrid=AXe-7JGLZbejCi-kCVKUDA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=160","https://s3-media4.fl.yelpcdn.com/bphoto/QCGQhB6IUi4aTwRSF46tXw/90s.jpg","WaBa Grill","https://www.yelp.com/biz/waba-grill-santa-ana","170.","WaBa Grill","https://www.yelp.com/biz/waba-grill-santa-ana","67 reviews","$","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","Asian Fusion","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=asianfusion","","","2720 S Harbor Blvd.","","(714) 979-2284","","","https://s3-media2.fl.yelpcdn.com/photo/LFm7-vk9Y8qcaCNPNLOf9w/30s.jpg","Gerry B.","https://www.yelp.com/user_details?userid=TGl6Qqk1NUWo__YMqLAlgw","It's a fast food place in a minimall, so don't go there looking for atmosphere. It's clean, though, and the people are friendly. They also serve that is tasty and comes across as…","read more","https://www.yelp.com/biz/waba-grill-santa-ana?hrid=Gl21UvHOqfVjMLAnZrlCkA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media4.fl.yelpcdn.com/bphoto/C7m_4D3QAKrowJ1jWjV_1Q/90s.jpg","IKEDA","https://www.yelp.com/biz/ikeda-huntington-beach","171.","IKEDA","https://www.yelp.com/biz/ikeda-huntington-beach","332 reviews","$$","Japanese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=japanese","","","","","18900 Beach Blvd","","(714) 861-2125","","","https://s3-media1.fl.yelpcdn.com/photo/YfVfqhkcq0G7LzJwf7IOHA/30s.jpg","Julian S.","https://www.yelp.com/user_details?userid=EkQd7Upwh4DZVmYwLekwdA","I've been to this place a few times since they opened.  The lunch specials are great and food is really good. im glad this place is so close to my place, whenever i need a sushi fix…","read more","https://www.yelp.com/biz/ikeda-huntington-beach?hrid=fzNBvAXN_aHSWxQvdS-wAA"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media3.fl.yelpcdn.com/bphoto/Kt8Sx8kHaz-TA7D96VvRKA/90s.jpg","Mona Lisa Cucina","https://www.yelp.com/biz/mona-lisa-cucina-huntington-beach-2","172.","Mona Lisa Cucina","https://www.yelp.com/biz/mona-lisa-cucina-huntington-beach-2","428 reviews","$$","Italian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=italian","Seafood","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=seafood","","","9017 E Adams Ave","","(714) 965-9900","","","https://s3-media4.fl.yelpcdn.com/photo/edUgGyZNvaFADEMjpxJKtA/30s.jpg","Paul M.","https://www.yelp.com/user_details?userid=ZGtZu0rBNbpAD7YVKl7jSA","With many choices to choose from in Huntington Beach when it comes to Italian food...not always easy to pick which place want to go to or order in from.  That is until this place…","read more","https://www.yelp.com/biz/mona-lisa-cucina-huntington-beach-2?hrid=0MPeeju-EC7oGc3V-xJqBQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media4.fl.yelpcdn.com/bphoto/HMVBX8q2UCuUgCeTFWCPUA/90s.jpg","Pho 54","https://www.yelp.com/biz/pho-54-westminster-2","173.","Pho 54","https://www.yelp.com/biz/pho-54-westminster-2","590 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Noodles","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=noodles","","","15420 Brookhurst St","","(714) 839-9096","","","https://s3-media1.fl.yelpcdn.com/photo/wjfz5EwJP9wqrgaWmz1vcw/30s.jpg","Joanna H.","https://www.yelp.com/user_details?userid=sZM9Op2hDETZ8DyepRttIg","Pho 54 has always been and will always be my go-to pho spot. I love, love, love this place.   I used to frequent the one in Rosemead, but sadly, they closed. Now whenever I'm in…","read more","https://www.yelp.com/biz/pho-54-westminster-2?hrid=wj_PmIzhJZhlyufl-hRg3Q"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/Xp6NIBqOO2EJH0RT1-3VDQ/90s.jpg","Shimura Restaurant","https://www.yelp.com/biz/shimura-restaurant-fountain-valley","174.","Shimura Restaurant","https://www.yelp.com/biz/shimura-restaurant-fountain-valley","111 reviews","$$","Sushi Bars","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=sushi","","","","","18906 Brookhurst St","","(714) 964-8840","","","https://s3-media4.fl.yelpcdn.com/photo/f2YdVQerbwF43NpRMqzWXA/30s.jpg","Phoebe C.","https://www.yelp.com/user_details?userid=sdnjNnQNpGB9OsX9fyJ0FQ","Don't judge a restaurant by its Yelp reviews. Well, except mine.   Everything we had at the sushi bar was spot on. To be more specific and guide your dining experience so it's…","read more","https://www.yelp.com/biz/shimura-restaurant-fountain-valley?hrid=OtRcSgQK-HXuhdTGNkjfGg"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/1gYSLeGsAsaWQcrVIqOdUg/90s.jpg","Kapamilya Restaurant","https://www.yelp.com/biz/kapamilya-restaurant-fountain-valley-2","175.","Kapamilya Restaurant","https://www.yelp.com/biz/kapamilya-restaurant-fountain-valley-2","73 reviews","$","Filipino","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=filipino","","","","","10964 Warner Ave","","(714) 593-6212","","","https://s3-media3.fl.yelpcdn.com/photo/CeIsSSiFLVeUSAZ9je0hTA/30s.jpg","Shrandzel C.","https://www.yelp.com/user_details?userid=M8mYdejQtPz46AmKr9zebg","Almost every week Tuesday and Wednesday I been in kapamilya restaurant to eat. Almusal and lunch. The food is really delicious. About stuff they really good and everytime I been…","read more","https://www.yelp.com/biz/kapamilya-restaurant-fountain-valley-2?hrid=Y-U9tLYNBqo8Ji_jqndM_g"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media3.fl.yelpcdn.com/bphoto/avXEq8Ev0njweS41vOY1tw/90s.jpg","Tacos Jerez","https://www.yelp.com/biz/tacos-jerez-huntington-beach","176.","Tacos Jerez","https://www.yelp.com/biz/tacos-jerez-huntington-beach","133 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=mexican","","","","","17681 Beach Blvd","","(714) 842-3240","","","https://s3-media1.fl.yelpcdn.com/photo/evLgXBqjC92dqLr7naX9xg/30s.jpg","Molly C.","https://www.yelp.com/user_details?userid=BtXwVG42f9SYx7TS8mDUhw","Carne Asada Taco Queque...so good!!  This is one of those places that probably gets overlooked by those who consider El Torrito good Mexican food, but this is also one of those…","read more","https://www.yelp.com/biz/tacos-jerez-huntington-beach?hrid=5lHjKMc9fKU8R6BWXlImkQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media4.fl.yelpcdn.com/bphoto/hu4Z1hoHmMnQ-UKtwD5oDw/90s.jpg","Da Hawaiian Kitchen","https://www.yelp.com/biz/da-hawaiian-kitchen-huntington-beach","177.","Da Hawaiian Kitchen","https://www.yelp.com/biz/da-hawaiian-kitchen-huntington-beach","515 reviews","$$","Hawaiian","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hawaiian","","","","","9842 Adams Ave","","(714) 968-8900","","","https://s3-media4.fl.yelpcdn.com/photo/XyW0pgAL4NHy8n8BaZjCWw/30s.jpg","Mikayla S.","https://www.yelp.com/user_details?userid=nAvu4wG97-rkSjCe76c0Eg","Went for my first time the other day for a to go order. I'm born and raised in Hawai'i and it's safe to say that I found THEE place to satisfy my poke cravings. I got the DHK bowl…","read more","https://www.yelp.com/biz/da-hawaiian-kitchen-huntington-beach?hrid=xaK8S4DX1Xc4YKtW28MwAQ"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media1.fl.yelpcdn.com/bphoto/8rzqtThVpMEEB7VNmG3P5A/90s.jpg","Photastic! Soup and Sandwiches","https://www.yelp.com/biz/photastic-soup-and-sandwiches-huntington-beach","178.","Photastic! Soup and Sandwiches","https://www.yelp.com/biz/photastic-soup-and-sandwiches-huntington-beach","301 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=vietnamese","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","Bakeries","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=bakeries","19201 Brookhurst St","","(714) 964-8373","","","https://s3-media3.fl.yelpcdn.com/photo/f5e8djh6jQomqh-YZpd4gA/30s.jpg","Maria E.","https://www.yelp.com/user_details?userid=nHWXzncpDvqQtc8P4oavng","I've been coming here for years. I highly recommend this place! The service gas definitely improved. The gentleman that helped us was very attentive. From other pho places I've gone…","read more","https://www.yelp.com/biz/photastic-soup-and-sandwiches-huntington-beach?hrid=E7fGvyZbTX7fig6smjXxbw"
"https://www.yelp.com/search?find_loc=Fountain+Valley,+CA&start=170","https://s3-media2.fl.yelpcdn.com/bphoto/RZx_bPn1WXTglnzBwo5xyQ/90s.jpg","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-westminster-5","179.","Chick-fil-A","https://www.yelp.com/biz/chick-fil-a-westminster-5","203 reviews","$","Fast Food","https://www.yelp.com/search?find_loc=Fountain+Valley%2C+CA&cflt=hotdogs","","","","","16388 Beach Blvd","","(714) 847-3847","","","https://s3-media4.fl.yelpcdn.com/photo/-vn-VugMc-CJUOyPWdliuQ/30s.jpg","Stephanie E.","https://www.yelp.com/user_details?userid=-TJt4NRtmg28_KuekGlMrw","Chick-Fil-A is one of the best fast food restaurants in California. I love their chicken nuggets! So good. You cannot find quality and taste like this at any other fast food place.…","read more","https://www.yelp.com/biz/chick-fil-a-westminster-5?hrid=6u9F6YF2W_22lWvCwebxLg"
