"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylist 1","Categorylist 1_link","Categorylist 2","Categorylist 2_link","Categorylist 4","Categorylist 4_link","Secondary","Phonenumber","Arrangeunit 1","Arrangeunit 3","Arrangeunit 4","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=90","https://s3-media2.fl.yelpcdn.com/bphoto/xmXYTr_-TGMqBs-0topfjg/90s.jpg","Jolly Holiday Bakery Café","https://www.yelp.com/biz/jolly-holiday-bakery-caf%C3%A9-anaheim-2","99.","Jolly Holiday Bakery Café","https://www.yelp.com/biz/jolly-holiday-bakery-caf%C3%A9-anaheim-2","375 reviews","$$","Bakeries","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=bakeries","Coffee & Tea","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=coffee","Cafes","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cafes","","","","","","https://s3-media1.fl.yelpcdn.com/photo/W5mPxVJR3kZssu2DIfCMFQ/30s.jpg","Amber R.","https://www.yelp.com/user_details?userid=80wXjQalTwYgXEV2FZvsrQ","We stopped here a couple of times. They do coffee drinks which is nice to know as it may be faster than the Starbuck's just down from it.   I loved the salad I got with chicken,…","read more","https://www.yelp.com/biz/jolly-holiday-bakery-caf%C3%A9-anaheim-2?hrid=XWpeh9ympEqKQWaa7DNicQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=90","https://s3-media2.fl.yelpcdn.com/bphoto/7gLp_jXOfa2JldkYwufmPQ/90s.jpg","El Pollo Fino","https://www.yelp.com/biz/el-pollo-fino-anaheim","100.","El Pollo Fino","https://www.yelp.com/biz/el-pollo-fino-anaheim","61 reviews","$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","","723 N Anaheim Blvd
Anaheim, CA 92805","(714) 533-1161","","","","https://s3-media1.fl.yelpcdn.com/photo/MtQ0meo7hn0iyNf7wq9dUg/30s.jpg","Jen B.","https://www.yelp.com/user_details?userid=s6U5FB5YbrnrXGfPfghXOg","I tell people this place has the best chicken in the world.  Flame grilled for hours.  Never dry.  I get a half chicken combo for like 7 bucks and go next door to JUKE JOINT and…","read more","https://www.yelp.com/biz/el-pollo-fino-anaheim?hrid=tMG94qGyWmRJnjIgKWIpew"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media4.fl.yelpcdn.com/bphoto/9dxzmwJP8e-ivvhecdpz4A/90s.jpg","Saltena Corner","https://www.yelp.com/biz/saltena-corner-anaheim-4","101.","Saltena Corner","https://www.yelp.com/biz/saltena-corner-anaheim-4","12 reviews","$","Empanadas","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=empanadas","Food Stands","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=foodstands","","","Anaheim, CA 92801","(714) 317-9303","","","","https://s3-media3.fl.yelpcdn.com/photo/q7bc_cL_w1IpXgrmcZTn7Q/30s.jpg","Joyce W.","https://www.yelp.com/user_details?userid=WMLrJpSqeQU9us9FTKJFew","What a surprise find at the Farmer's Market at the Orange County Great Park!   My boyfriend and I weren't expecting much from this little food stand, so we just ordered the Spicy…","read more","https://www.yelp.com/biz/saltena-corner-anaheim-4?hrid=o8d-kUoA9LaORGE5KQnfTQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media4.fl.yelpcdn.com/bphoto/mcoCuudf-GrRBwAmYWfWnw/90s.jpg","Mos No 2","https://www.yelp.com/biz/mos-no-2-anaheim-2","102.","Mos No 2","https://www.yelp.com/biz/mos-no-2-anaheim-2","176 reviews","$","Barbeque","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=bbq","Japanese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=japanese","","","1008 W Lincoln Ave
Anaheim, CA 92805","(714) 772-8543","","","","https://s3-media1.fl.yelpcdn.com/photo/_oB_RG6N0d6HcM-3nyHv4w/30s.jpg","Denise H.","https://www.yelp.com/user_details?userid=3AX5HEsGiYjZ1e9DxVmBFg","Love it!! This place is way better than waba grill n flame broiler. It you like those 2 places you are going to LOVE this place. I definitely recommend it!","read more","https://www.yelp.com/biz/mos-no-2-anaheim-2?hrid=xQAB0diJ70I-4G9fhn0XZg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media2.fl.yelpcdn.com/bphoto/g3YAHK2YjnWjyUA5juzISQ/90s.jpg","D W Subs & Sub-Zeros","https://www.yelp.com/biz/d-w-subs-and-sub-zeros-anaheim","103.","D W Subs & Sub-Zeros","https://www.yelp.com/biz/d-w-subs-and-sub-zeros-anaheim","125 reviews","$","Sandwiches","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=sandwiches","","","","","5031 E Orangethorpe Ave
Anaheim, CA 92807","(714) 779-2618","","","","https://s3-media2.fl.yelpcdn.com/photo/5d0SO7JudP6UabW3wdhYmQ/30s.jpg","Osvaldo C.","https://www.yelp.com/user_details?userid=frhxw3pq7uka89lb2UzrWg","So no matter where I go I try my hardest to try a sandwich from that city. It takes me a while to find where I want to go because so many places have good reviews, and people have…","read more","https://www.yelp.com/biz/d-w-subs-and-sub-zeros-anaheim?hrid=M1DvJXxWsLdFxp5I7jf7Uw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media3.fl.yelpcdn.com/bphoto/NLo5f-DR3dp84NSy493vyg/90s.jpg","Red Tomato Pizza","https://www.yelp.com/biz/red-tomato-pizza-anaheim","104.","Red Tomato Pizza","https://www.yelp.com/biz/red-tomato-pizza-anaheim","71 reviews","$","Pizza","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=pizza","","","","","2794 W Ball Rd
Anaheim, CA 92804","(714) 220-4922","","","","https://s3-media4.fl.yelpcdn.com/photo/oeqebB3vuDULMoz0AWBCPQ/30s.jpg","David H.","https://www.yelp.com/user_details?userid=rozdzalCWEJ8AUCTetxEnQ","Best pizza in town. My girlfriend and me finished a whole xl pepperoni and mushroom. :) will not be disappointed.","read more","https://www.yelp.com/biz/red-tomato-pizza-anaheim?hrid=LUxQItiJwUnC6RKPSOFqJw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media2.fl.yelpcdn.com/bphoto/IJLcmAPM-P0VUV5it7pvhw/90s.jpg","Natural","https://www.yelp.com/biz/natural-anaheim","105.","Natural","https://www.yelp.com/biz/natural-anaheim","377 reviews","$","Sandwiches","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=sandwiches","Juice Bars & Smoothies","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=juicebars","Ice Cream & Frozen Yogurt","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=icecream","1177 S State College Blvd
Anaheim, CA 92825","(714) 563-1343","","","","https://s3-media4.fl.yelpcdn.com/photo/NQZ5Q2PxeFrGRYPeJ3onQQ/30s.jpg","Joshua K.","https://www.yelp.com/user_details?userid=xLrlSRTc2OufeOYc4nb-Ag","This was a surprise. A small, unassuming little place on the corner of Ball and State College. A few of my church friends met here because we wanted to grab some juice/smoothies. At…","read more","https://www.yelp.com/biz/natural-anaheim?hrid=6P7CCryT0CzoVmGORZxN7Q"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/R_hAg9s9YE1tldXPOXl-hg/90s.jpg","Milan's Grill","https://www.yelp.com/biz/milans-grill-anaheim","106.","Milan’s Grill","https://www.yelp.com/biz/milans-grill-anaheim","64 reviews","$$","Italian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=italian","Czech","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=czech","Modern European","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=modern_european","1721 W Katella Ave
Anaheim, CA 92804","(714) 254-1940","This restaurant accepts pickup orders; This restaurant accepts pickup orders","Start Order","","https://s3-media3.fl.yelpcdn.com/photo/7cZEB5aUgABrmc8VUkolvw/30s.jpg","David T.","https://www.yelp.com/user_details?userid=BNK8yUXp_Ty4j15TcmoeIA","Only a few places deserve the coveted 5 stars, it can only be given when the mix of great food and service exceeds above the level you expected to that height of ""i want to come…","read more","https://www.yelp.com/biz/milans-grill-anaheim?hrid=LNYm7Szw-IsNTMVoKfY2Ew"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/QGLxkHWkTjqNCswkbQYFmw/90s.jpg","Hatam Restaurant","https://www.yelp.com/biz/hatam-restaurant-anaheim-2","107.","Hatam Restaurant","https://www.yelp.com/biz/hatam-restaurant-anaheim-2","335 reviews","$$","Middle Eastern","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mideastern","Persian/Iranian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=persian","Halal","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=halal","1112 N Brookhurst St
Anaheim, CA 92801","(714) 991-6060","","","","https://s3-media4.fl.yelpcdn.com/photo/COF9weE0qo6sEX8wChCqvQ/30s.jpg","Carol S.","https://www.yelp.com/user_details?userid=mEkWB5SiD_2B8a1zNHcl8w","If you want excellent Persian food this is the best place in Orange County. It's right off the 5 north at Brookhurst and La Palma in Anaheim. I have been frequenting this restaurant…","read more","https://www.yelp.com/biz/hatam-restaurant-anaheim-2?hrid=yygr55-jkfwTinnnJQko7Q"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media3.fl.yelpcdn.com/bphoto/R15D_aXz_pZa8As8pueGfw/90s.jpg","Rufino's Ristorante Italiano","https://www.yelp.com/biz/rufinos-ristorante-italiano-anaheim","108.","Rufino’s Ristorante Italiano","https://www.yelp.com/biz/rufinos-ristorante-italiano-anaheim","373 reviews","$$","Pizza","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=pizza","Italian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=italian","","","938 S Euclid St
Anaheim, CA 92802","(714) 491-0880","","","","https://s3-media3.fl.yelpcdn.com/photo/z661MU_NlhpXu6bMcTVmOg/30s.jpg","Susie H.","https://www.yelp.com/user_details?userid=pV8UPWckHwaj7JKI9InAlg","DELICIOUSLY AMAZING!  This place is absolutely the best! We were looking to try some Italian food near Disneyland. We found this restaurant on yelp. Extremely glad we came.  First…","read more","https://www.yelp.com/biz/rufinos-ristorante-italiano-anaheim?hrid=5vWiFeeIJkb9Y6nXL2SqOw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/TjG56xtRKmUhD96ww3ThVw/90s.jpg","Pho Place","https://www.yelp.com/biz/pho-place-anaheim-3","109.","Pho Place","https://www.yelp.com/biz/pho-place-anaheim-3","227 reviews","$","Vietnamese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=vietnamese","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=breakfast_brunch","Vegetarian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=vegetarian","511 S Brookhurst St
Anaheim, CA 92804","(714) 635-2920","","","","https://s3-media3.fl.yelpcdn.com/photo/t23iHB3xL8Wp_OKFUoJ37w/30s.jpg","Monica H.","https://www.yelp.com/user_details?userid=meQxIRc4pgbd3UilffcKEw","I live pretty close to all the good pho places in Westminster/Little Saigon area and this restaurant is very comparable!!! Probably the best place to eat pho around the Anaheim area.…","read more","https://www.yelp.com/biz/pho-place-anaheim-3?hrid=xt216k4iRoo9PxxE65Ga9A"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=100","https://s3-media2.fl.yelpcdn.com/bphoto/6ba2ENOA1LC4TIaH9A0c_A/90s.jpg","Carnation Cafe","https://www.yelp.com/biz/carnation-cafe-anaheim","110.","Carnation Cafe","https://www.yelp.com/biz/carnation-cafe-anaheim","780 reviews","$$","American (Traditional)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tradamerican","Breakfast & Brunch","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=breakfast_brunch","Cafes","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cafes","Disneyland Dr
Anaheim, CA 92802","(714) 781-3463","","","","https://s3-media4.fl.yelpcdn.com/photo/AXyF2zGaYD8bH5mR088Kpg/30s.jpg","Lucas F.","https://www.yelp.com/user_details?userid=okaG8L_v1Y9jM-Asu7AegQ","Damn! I found a restaurant at Disney where I don't feel like I'm being ripped off! Is it expensive, yes but more importantly was I full and satisfied?? YES!   I'm tired of spending 5…","read more","https://www.yelp.com/biz/carnation-cafe-anaheim?hrid=Fg0qG328lSxzGe3rtA32sg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media2.fl.yelpcdn.com/bphoto/VEkEB984gVvZoLRfwADo3A/90s.jpg","Fasai Thai Restaurant","https://www.yelp.com/biz/fasai-thai-restaurant-anaheim","111.","Fasai Thai Restaurant","https://www.yelp.com/biz/fasai-thai-restaurant-anaheim","687 reviews","$","Thai","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=thai","Vegan","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=vegan","Vegetarian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=vegetarian","880 W Lincoln Ave
Anaheim, CA 92805","(714) 956-2830","This restaurant accepts pickup and delivery; This restaurant accepts pickup and delivery","Start Order","Start Order","https://s3-media2.fl.yelpcdn.com/photo/Eoz8iEhDrg8mk0_Ah9f0Xw/30s.jpg","Matthew K.","https://www.yelp.com/user_details?userid=Kq372SG5CwX-t_fHC_di7Q","A little but pleasantly and surprisingly satisfying Thai restaurant tucked away in between a number of businesses. It is literally a whole in the wall. Outside appearances are not…","read more","https://www.yelp.com/biz/fasai-thai-restaurant-anaheim?hrid=049qc5yF_LXwJvNlboYyrQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media3.fl.yelpcdn.com/bphoto/g4No_VCQ-gVZmlRDh93PCg/90s.jpg","The Classic Taco","https://www.yelp.com/biz/the-classic-taco-anaheim-2","112.","The Classic Taco","https://www.yelp.com/biz/the-classic-taco-anaheim-2","134 reviews","$","Food Trucks","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=foodtrucks","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","(844) 482-8226","","","","https://s3-media1.fl.yelpcdn.com/photo/ScOwZjensXfJQVfyQRqM2w/30s.jpg","Ema V.","https://www.yelp.com/user_details?userid=2gyopmH94VpV6EV5TgrCgQ","Wow. This taco truck is so so good. If you see it parked, stop and get something ANYTHING!  We got the loaded fries with carne asada and added feta cheese and guacamole. Classic…","read more","https://www.yelp.com/biz/the-classic-taco-anaheim-2?hrid=LfLorawMgkIMzRU7d3HGPQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media3.fl.yelpcdn.com/bphoto/4mD4FH00jGtVIl6pfLku0w/90s.jpg","Kung Pao House","https://www.yelp.com/biz/kung-pao-house-anaheim","113.","Kung Pao House","https://www.yelp.com/biz/kung-pao-house-anaheim","211 reviews","$","Chinese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=chinese","","","","","3024 W Ball Rd
Anaheim, CA 92804","(714) 828-1168","This restaurant accepts pickup and delivery; This restaurant accepts pickup and delivery","Start Order","Start Order","https://s3-media4.fl.yelpcdn.com/photo/VuVeTVjMaRX3wOY3mT1MPg/30s.jpg","Anthony C.","https://www.yelp.com/user_details?userid=S9G9h9ziabOwCsk-j9PyLA","I really like this place! I don't know what sort of expectations the low reviewers are talking about as it exceeded all of mine!  I came with a friend and got the BBQ Pork fried…","read more","https://www.yelp.com/biz/kung-pao-house-anaheim?hrid=pS_thDeCU6lI4QFWVXPfYw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media1.fl.yelpcdn.com/bphoto/84ADRvVBvTQpLJSVaafy7A/90s.jpg","Carthay Circle Restaurant","https://www.yelp.com/biz/carthay-circle-restaurant-anaheim","114.","Carthay Circle Restaurant","https://www.yelp.com/biz/carthay-circle-restaurant-anaheim","1269 reviews","$$$","American (New)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=newamerican","Seafood","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=seafood","","","1313 S Disneyland Dr
Anaheim, CA 92802","(714) 781-3463","","","","https://s3-media2.fl.yelpcdn.com/photo/jIlQ_Lj-y2r0RLv5lCEV0A/30s.jpg","Brighton L.","https://www.yelp.com/user_details?userid=z99wjt73waiPO2VJoFqvMQ","From the vintage feel that makes you feel like you're in old Hollywood to the amazing desserts they have to offer here, I'd probably find it safe to say that Carthay Circle…","read more","https://www.yelp.com/biz/carthay-circle-restaurant-anaheim?hrid=oMaQrVs-0rm1e-Eg6LLAZQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media4.fl.yelpcdn.com/bphoto/6kFCfMXNdMDoGddXDmmpXw/90s.jpg","Board & Brew - Anaheim Hills","https://www.yelp.com/biz/board-and-brew-anaheim-hills-anaheim","115.","Board & Brew - Anaheim Hills","https://www.yelp.com/biz/board-and-brew-anaheim-hills-anaheim","267 reviews","$","Sandwiches","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=sandwiches","Beer Bar","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=beerbar","","","5701 E Santa Ana Canyon Rd
Anaheim, CA 92807","(714) 685-2188","","","","https://s3-media4.fl.yelpcdn.com/photo/i5uKTK8svLStGDPLJ2YgLA/30s.jpg","Michael B.","https://www.yelp.com/user_details?userid=gk7QzENtPjq6gRznGkvcOA","Big fan of the laid back atmosphere of this spot. I began working near Board and Brew and needed a place for a bite to eat while I wait for the traffic to dissipate, and it worked…","read more","https://www.yelp.com/biz/board-and-brew-anaheim-hills-anaheim?hrid=6A-eIEWBXrNPxCCKcswC2A"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media3.fl.yelpcdn.com/bphoto/1OxgZDndApR3tdQ8D-Q47w/90s.jpg","Morton's The Steakhouse","https://www.yelp.com/biz/mortons-the-steakhouse-anaheim-2","116.","Morton’s The Steakhouse","https://www.yelp.com/biz/mortons-the-steakhouse-anaheim-2","632 reviews","$$$$","Steakhouses","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=steak","American (Traditional)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tradamerican","Seafood","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=seafood","1895 Harbor Blvd
Anaheim, CA 92802","(714) 621-0101","","","","https://s3-media3.fl.yelpcdn.com/photo/x8G6WT2e55rTzCZisl73Ig/30s.jpg","Jen C.","https://www.yelp.com/user_details?userid=Vg3DnQwRfB69pLHvaFX4jQ","This review is based on the "" you get what you pay for principle"" I spent $350+ here for three people  Ambiance- 4stars. The place was an open concept dining area so the noise level…","read more","https://www.yelp.com/biz/mortons-the-steakhouse-anaheim-2?hrid=jUgSJ3QlfV_zoRN0Cc-N5Q"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media2.fl.yelpcdn.com/bphoto/9T9sr4SSIzsAWalJz0lxpQ/90s.jpg","Blue Bayou","https://www.yelp.com/biz/blue-bayou-anaheim","117.","Blue Bayou","https://www.yelp.com/biz/blue-bayou-anaheim","2631 reviews","$$$","Cajun/Creole","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=cajun","American (Traditional)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tradamerican","","","","(714) 781-3463","","","","https://s3-media1.fl.yelpcdn.com/photo/rwdWMnmMLcGBYtr5DTe8sA/30s.jpg","Jessica P.","https://www.yelp.com/user_details?userid=iMHt5IeWvKs8TF_N7f0CLQ","This is the restaurant inside the Pirate's ride, so if you're looking for ambiance, HERE YOU FUCKING GO! The place was packed, and its STRONGLY recommended that you make a…","read more","https://www.yelp.com/biz/blue-bayou-anaheim?hrid=i_f1LgY3rSx7jnLyhodE6A"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media4.fl.yelpcdn.com/bphoto/JBB8yi4L4prSOyZz_PCVSw/90s.jpg","Desert Moon Grill","https://www.yelp.com/biz/desert-moon-grill-anaheim-4","118.","Desert Moon Grill","https://www.yelp.com/biz/desert-moon-grill-anaheim-4","209 reviews","$$","Mediterranean","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mediterranean","Middle Eastern","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mideastern","Seafood","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=seafood","888 S Brookhurst St
Anaheim, CA 92804","(714) 533-6601","This restaurant accepts pickup and delivery; This restaurant accepts pickup and delivery","Start Order","Start Order","https://s3-media3.fl.yelpcdn.com/photo/8idPD4shZ3IRFTz-wekXUw/30s.jpg","Roxana R.","https://www.yelp.com/user_details?userid=2PrPPKih63slDXUAGnCWxA","Linda was so kind to bring us warm bread ! To make things better she even gave us warm bread to go. Everything we ordered was amazing. Linda took really good care of me and my…","read more","https://www.yelp.com/biz/desert-moon-grill-anaheim-4?hrid=mILBUOTxfU7KHZfo_4eFgA"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media4.fl.yelpcdn.com/bphoto/MNbQrGz34_NUMx25bY-vpw/90s.jpg","Sarkis Pastry","https://www.yelp.com/biz/sarkis-pastry-anaheim","119.","Sarkis Pastry","https://www.yelp.com/biz/sarkis-pastry-anaheim","176 reviews","$","Bakeries","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=bakeries","Middle Eastern","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mideastern","","","2424 W Ball Rd
Anaheim, CA 92804","(714) 995-6663","","","","https://s3-media3.fl.yelpcdn.com/photo/JSWNeRQZvqV0-Ru-wZXHtQ/30s.jpg","Grace L.","https://www.yelp.com/user_details?userid=QV1ijKhfCbhm4SrVG6FT_w","I love how this is right next door to the famous Mediterranean Chicken place!!!  First of all... customer service was amazing. I told them it was my first time there and I really…","read more","https://www.yelp.com/biz/sarkis-pastry-anaheim?hrid=8MFfHAGDVzF1GqTNwZT1Jg"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=110","https://s3-media3.fl.yelpcdn.com/bphoto/cMwRhI90kRg88buNvZOdVA/90s.jpg","Zankou Chicken","https://www.yelp.com/biz/zankou-chicken-anaheim","120.","Zankou Chicken","https://www.yelp.com/biz/zankou-chicken-anaheim","1422 reviews","$","Mediterranean","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mediterranean","Lebanese","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=lebanese","Armenian","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=armenian","","(714) 229-2060","","","","https://s3-media4.fl.yelpcdn.com/photo/4mHeGOUwSwYR9GSs75Dfug/30s.jpg","Amy L.","https://www.yelp.com/user_details?userid=6nc9fw6KNqNGMkJobY0B4Q","Finally got to try Zankou Chicken after having heard so much about it and it definitely deserves that kind of recognition! My boyfriend and I split the half chicken combo, which came…","read more","https://www.yelp.com/biz/zankou-chicken-anaheim?hrid=SzgaobdvMxQuoux3WbBloQ"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=120","https://s3-media1.fl.yelpcdn.com/bphoto/gdj-ibnGRRcOcqBZRZrhYQ/90s.jpg","Mi Casa Mexicana","https://www.yelp.com/biz/mi-casa-mexicana-anaheim","121.","Mi Casa Mexicana","https://www.yelp.com/biz/mi-casa-mexicana-anaheim","468 reviews","$$","Mexican","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=mexican","","","","","630 W Orangewood Ave
Anaheim, CA 92802","(714) 971-0111","This restaurant accepts pickup and delivery; This restaurant accepts pickup and delivery","Start Order","Start Order","https://s3-media3.fl.yelpcdn.com/photo/zUsRNzodWif3U-NPnw707A/30s.jpg","Ranela S.","https://www.yelp.com/user_details?userid=rJR1q6u-xxDcZo3Gfk6QqA","It was my first time eating here few days ago, as well as eating Mexican food.  My dad and I came in and was directly asked to go or for here without a proper welcome which gave me…","read more","https://www.yelp.com/biz/mi-casa-mexicana-anaheim?hrid=eyJTZyrkbsOdG1I3s8BcRw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=120","https://s3-media1.fl.yelpcdn.com/bphoto/ZtUeip7pRZzxwVU8yqlLWw/90s.jpg","Angelos Hamburgers","https://www.yelp.com/biz/angelos-hamburgers-anaheim-2","122.","Angelos Hamburgers","https://www.yelp.com/biz/angelos-hamburgers-anaheim-2","315 reviews","$","Burgers","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=burgers","American (Traditional)","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=tradamerican","","","511 S State College Blvd
Anaheim, CA 92806","(714) 533-1401","This restaurant accepts pickup orders; This restaurant accepts pickup orders","Start Order","","https://s3-media4.fl.yelpcdn.com/photo/NKndHdKbJjHYt2GUP_wlYw/30s.jpg","Spencer S.","https://www.yelp.com/user_details?userid=h1GVI7omKSBNrd_9rj5v5w","I joined my best friends family for Angels opening night and it's tradition to go to this restaurant beforehand. I guess it's a huge Angels hangout. Cash only, but amazing deals and…","read more","https://www.yelp.com/biz/angelos-hamburgers-anaheim-2?hrid=bNJB0pBa6PE7tOd6BADcuw"
"https://www.yelp.com/search?find_loc=Anaheim,+CA&start=120","https://s3-media3.fl.yelpcdn.com/bphoto/_Bb9XOQEKUhQ3fYh4kvGuQ/90s.jpg","AM Thai Fusion Cuisine","https://www.yelp.com/biz/am-thai-fusion-cuisine-anaheim","123.","AM Thai Fusion Cuisine","https://www.yelp.com/biz/am-thai-fusion-cuisine-anaheim","117 reviews","$","Thai","https://www.yelp.com/search?find_loc=Anaheim%2C+CA&cflt=thai","","","","","2941 W Ball Rd
Anaheim, CA 92804","(714) 816-8759","This restaurant accepts pickup and delivery; This restaurant accepts pickup and delivery","Start Order","Start Order","https://s3-media3.fl.yelpcdn.com/photo/uOQnVEqdOd4fa4J4Ly9pZQ/30s.jpg","Beer L.","https://www.yelp.com/user_details?userid=yFWWfy35h38TH8ZHDjIe6Q","Thanks to my fellow yelpers we found this gem! Great job yelpers!   The service was excellent! Our servers and chefs took great care of us.  The BBQ combo came with every type of…","read more","https://www.yelp.com/biz/am-thai-fusion-cuisine-anaheim?hrid=8Rk5f2ugOpBsG_GrCPh00Q"
