"url","Analyticsimg","Analyticsimg_alt","Analyticsimg_link","Indexedbiz","Biznameclick","Biznameclick_link","Reviewcount","Business","Categorylisttext","Categorylistlink","Categorylistlink_link","Secondary 1","Secondary 2","Phonenumber","Photoboximg","Photoboximg_alt","Photoboximg_link","Snippet","Readmore","Readmore_link"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=90","https://s3-media2.fl.yelpcdn.com/bphoto/ZBsb2pQSdS3EWiw_jZC3ZQ/90s.jpg","Wine Lab","https://www.yelp.com/biz/wine-lab-costa-mesa","100.","Wine Lab","https://www.yelp.com/biz/wine-lab-costa-mesa","300 reviews","$$","Wine Bars, Tapas/Small Plates, Beer Bar","Wine Bars; Tapas/Small Plates; Beer Bar","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=wine_bars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tapasmallplates; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=beerbar","2937 Bristol St","Costa Mesa, CA 92626","(714) 850-1780","https://s3-media2.fl.yelpcdn.com/photo/ytQu91ukELuBeo_wjB7NZQ/30s.jpg","Monet M.","https://www.yelp.com/user_details?userid=lCR_HtbtNHJORiroX9ExxQ","After asking a worker which flight of the week she recommends, we ended up going with the Organic Spanish Tinto (~$15) & the Boutique Pinot Noir (~$18).  Each flight, which consists…","read more","https://www.yelp.com/biz/wine-lab-costa-mesa?hrid=3gzDiJRCtzWi5QKhiJdmkg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media4.fl.yelpcdn.com/bphoto/aPObUupczeztaE4mkjiqbw/90s.jpg","Caliente Southwest Grill","https://www.yelp.com/biz/caliente-southwest-grill-costa-mesa","101.","Caliente Southwest Grill","https://www.yelp.com/biz/caliente-southwest-grill-costa-mesa","330 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","271 E 17th St","Costa Mesa, CA 92627","(949) 515-0909","https://s3-media3.fl.yelpcdn.com/photo/RtHvTe8QNq7iVOPsGqk03Q/30s.jpg","Brandon C.","https://www.yelp.com/user_details?userid=H0waORgDoArqKKs4bzkd6A","Wall of unique hot sauces - check Organic, tasty ingredients - check Handcrafted meals - check Customer focused employees - check  What more could you want?  Maybe I lucked out on my…","read more","https://www.yelp.com/biz/caliente-southwest-grill-costa-mesa?hrid=fYlUm5KSbpw3G5f261jgTQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/JcZqCve-fcFyViPvhFRwxA/90s.jpg","Globe European Delicatessen","https://www.yelp.com/biz/globe-european-delicatessen-costa-mesa","102.","Globe European Delicatessen","https://www.yelp.com/biz/globe-european-delicatessen-costa-mesa","99 reviews","$","Delis, Sandwiches, Imported Food","Delis; Sandwiches; Imported Food","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=importedfood","1928 Harbor Blvd","Costa Mesa, CA 92627","(949) 642-3784","https://s3-media2.fl.yelpcdn.com/photo/oIXRBD_Ki3H52E-rasxklw/30s.jpg","Robert D.","https://www.yelp.com/user_details?userid=qvIXY2HwFAiyIQj5LoeJHQ","I will stop by Globe Deli when I work in the area as they have some of the best real deli sandwiches available. I was just in town for two days and had an associate working with me…","read more","https://www.yelp.com/biz/globe-european-delicatessen-costa-mesa?hrid=SQPP7g66940v1w-YZ--qpw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/f7F3L6h6-SuJkmUXWdn3QA/90s.jpg","Jerry's Wood-Fired Dogs","https://www.yelp.com/biz/jerrys-wood-fired-dogs-costa-mesa","103.","Jerry’s Wood-Fired Dogs","https://www.yelp.com/biz/jerrys-wood-fired-dogs-costa-mesa","164 reviews","$","Hot Dogs, Burgers, Breakfast & Brunch","Hot Dogs; Burgers; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=hotdog; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=burgers; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch","1510 Adams Ave","Costa Mesa, CA 92626","(714) 546-4910","https://s3-media3.fl.yelpcdn.com/photo/kT2C_0FELm92g8w_T14UbA/30s.jpg","Alex C.","https://www.yelp.com/user_details?userid=ENW_0WDwS5G41Ve1H3bK_g","My partner and I love this place! The fancy smancy dog is my favorite. We initially went for a tator tot craving and jerry's did not disappoint. This is a great place for vegetarians…","read more","https://www.yelp.com/biz/jerrys-wood-fired-dogs-costa-mesa?hrid=JJ5ZkKfZN9MsqQQjWxhg8w"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media4.fl.yelpcdn.com/bphoto/--ISZjnkocy0C3EZ04j-pQ/90s.jpg","Il Dolce Pizzeria","https://www.yelp.com/biz/il-dolce-pizzeria-costa-mesa-2","104.","Il Dolce Pizzeria","https://www.yelp.com/biz/il-dolce-pizzeria-costa-mesa-2","302 reviews","$$","Italian, Pizza, Gluten-Free","Italian; Pizza; Gluten-Free","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=gluten_free","1902 Harbor Blvd","Costa Mesa, CA 92627","(949) 200-9107","https://s3-media2.fl.yelpcdn.com/photo/GBD6kTHi1Tiyjf6TsZNp9w/30s.jpg","Bart B.","https://www.yelp.com/user_details?userid=nBXll6sl5_6R5-8YpXxigA","Took a friend back for pizza, still outstanding service, great food and clean, friendly clientele.  Must go......","read more","https://www.yelp.com/biz/il-dolce-pizzeria-costa-mesa-2?hrid=ol05Wd__ZxNimUjY3EQRMQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media3.fl.yelpcdn.com/bphoto/MYmoLscRpuq4ivYS2vCvEQ/90s.jpg","17th Street Deli","https://www.yelp.com/biz/17th-street-deli-costa-mesa","105.","17th Street Deli","https://www.yelp.com/biz/17th-street-deli-costa-mesa","252 reviews","$","Sandwiches, Delis","Sandwiches; Delis","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis","369 E 17th St","Costa Mesa, CA 92627","(949) 642-2377","https://s3-media1.fl.yelpcdn.com/photo/F2SOIQU4hwUtF4eRmIxfcQ/30s.jpg","Jerry H.","https://www.yelp.com/user_details?userid=u19zEK9boYM-OWuaz_HXNQ","Absolutely love this place. Period. I suggest the Italian and/or the Monster (in all of its glory!). Although I'm not a fan of thick cut, the pastrami is flavorful and worth the…","read more","https://www.yelp.com/biz/17th-street-deli-costa-mesa?hrid=Nph1cjyVxrjAultACJqG_Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media3.fl.yelpcdn.com/bphoto/LVB6A-Nj7PyvaLsKuwxQkQ/90s.jpg","Cafe Rose Express","https://www.yelp.com/biz/cafe-rose-express-costa-mesa","106.","Cafe Rose Express","https://www.yelp.com/biz/cafe-rose-express-costa-mesa","171 reviews","$","American (Traditional)","American (Traditional)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican","1570 Scenic Ave","Costa Mesa, CA 92626","(949) 478-8777","https://s3-media2.fl.yelpcdn.com/photo/9Nb2f9n4rmn3X9OuolAB9w/30s.jpg","Doc R.","https://www.yelp.com/user_details?userid=LR7aUu2-tjk-QMEt9rcf2Q","From the time I walked in it was smelling so good. I grabbed the wet burrito especial with half chicken and half machaca and that was BOMB. From the beginning to the last bite no…","read more","https://www.yelp.com/biz/cafe-rose-express-costa-mesa?hrid=rwjGT12ipiZcfz5KKFqHpA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media4.fl.yelpcdn.com/bphoto/SwFWmXEyQYQf2Xr2h0gAKg/90s.jpg","Deli & Bagel Cafe","https://www.yelp.com/biz/deli-and-bagel-cafe-costa-mesa","107.","Deli & Bagel Cafe","https://www.yelp.com/biz/deli-and-bagel-cafe-costa-mesa","139 reviews","$","Bagels, Coffee & Tea, Delis","Bagels; Coffee & Tea; Delis","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bagels; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=coffee; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=delis","2947 Harbor Blvd","Costa Mesa, CA 92626","(714) 435-0333","https://s3-media2.fl.yelpcdn.com/photo/_SitmcHbVuh7K1xxPaQ05Q/30s.jpg","Marcia B.","https://www.yelp.com/user_details?userid=lE6T6gqVnKmIKbIYJ0wxMA","Excellent service! Very clean place! Delicious food and very tasty coffee! 100% satisfied.","read more","https://www.yelp.com/biz/deli-and-bagel-cafe-costa-mesa?hrid=CqQSKBJq5g3WlJVSKubESw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/naPMTgjPPJCDCM0YmocOzA/90s.jpg","Rick's Atomic Cafe","https://www.yelp.com/biz/ricks-atomic-cafe-costa-mesa","108.","Rick’s Atomic Cafe","https://www.yelp.com/biz/ricks-atomic-cafe-costa-mesa","137 reviews","$","Cafes, Breakfast & Brunch, American (Traditional)","Cafes; Breakfast & Brunch; American (Traditional)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cafes; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican","3100 Airway Ave","Costa Mesa, CA 92626","(714) 825-0570","https://s3-media3.fl.yelpcdn.com/photo/P8zZ0WZ4srAF7a274Dq04Q/30s.jpg","Randy L.","https://www.yelp.com/user_details?userid=tHOVSTzpiFRx5JFzXLL5gA","First time here; found it on Yelp and decided to give it a try based on the menu and Yelp reviews. We stopped in for lunch after an appointment nearby, and WOW - we will be back…","read more","https://www.yelp.com/biz/ricks-atomic-cafe-costa-mesa?hrid=5K91K_3nz3_uTJ69rSDDlQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media1.fl.yelpcdn.com/bphoto/PwB9hg1P93YslporQzbVAA/90s.jpg","The Wayfarer","https://www.yelp.com/biz/the-wayfarer-costa-mesa-3","109.","The Wayfarer","https://www.yelp.com/biz/the-wayfarer-costa-mesa-3","162 reviews","$$","Bars, Music Venues, American (Traditional)","Bars; Music Venues; American (Traditional)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=musicvenues; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican","843 W 19th St","Costa Mesa, CA 92627","(949) 764-0039","https://s3-media4.fl.yelpcdn.com/photo/BgIQ5_PFZir3Yq0TOsUkaw/30s.jpg","Brett B.","https://www.yelp.com/user_details?userid=zY-6iZWHeA7jBmoy-0ELCA","Great music playing while we scarfed some delicious .50 wings. These wings are top notch.  I would recommend this place to anyone.","read more","https://www.yelp.com/biz/the-wayfarer-costa-mesa-3?hrid=DNHTVQePJVeL6d5gV5_dtw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=100","https://s3-media2.fl.yelpcdn.com/bphoto/ZA3uj3yP-0QqGkEuJc8Cvw/90s.jpg","SOCIAL","https://www.yelp.com/biz/social-costa-mesa-2","110.","SOCIAL","https://www.yelp.com/biz/social-costa-mesa-2","595 reviews","$$","American (New), Gastropubs","American (New); Gastropubs","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=gastropubs","512 W 19th St","Costa Mesa, CA 92627","(949) 642-2425","https://s3-media1.fl.yelpcdn.com/photo/7gVAzMXvdgjGfkV3dwJM7A/30s.jpg","Anita L.","https://www.yelp.com/user_details?userid=nzsv-p1O8gCfP3XijfQrIw","Since SOCIAL's opening several years ago, I've visited a total of 3x, prior to this most recent visit. I remember my first few meals as being decent, but nothing which stands out in…","read more","https://www.yelp.com/biz/social-costa-mesa-2?hrid=1Y4VYPFHfwYXIQyeYaRxXg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media4.fl.yelpcdn.com/bphoto/hT13k6E3G6PR92KrkE3i6Q/90s.jpg","Rooster Café","https://www.yelp.com/biz/rooster-caf%C3%A9-costa-mesa-3","111.","Rooster Café","https://www.yelp.com/biz/rooster-caf%C3%A9-costa-mesa-3","1171 reviews","$","Sandwiches, Breakfast & Brunch","Sandwiches; Breakfast & Brunch","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch","750 St Clair St","Costa Mesa, CA 92626","(714) 754-1944","https://s3-media1.fl.yelpcdn.com/photo/HHkILTrXxctp09QBln1eLQ/30s.jpg","Tay H.","https://www.yelp.com/user_details?userid=V_sLcdrUxE_kfaOGTp1TwQ","My girlfriend and I come here for breakfast at least once a month...sometimes more ;) and it is consistently one of the most delicious and affordable morning spots in OC. I think…","read more","https://www.yelp.com/biz/rooster-caf%C3%A9-costa-mesa-3?hrid=7gQHCiIKwMgJ4g6aE0s0jg"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media1.fl.yelpcdn.com/bphoto/RQXQdesws8E6diOiQuRxyQ/90s.jpg","Memphis Cafe","https://www.yelp.com/biz/memphis-cafe-costa-mesa-3","112.","Memphis Cafe","https://www.yelp.com/biz/memphis-cafe-costa-mesa-3","1196 reviews","$$","Southern, American (New), Breakfast & Brunch","Southern; American (New); Breakfast & Brunch","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=southern; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch","2920 Bristol St","Costa Mesa, CA 92626","(714) 432-7685","https://s3-media1.fl.yelpcdn.com/photo/ZGgZ9-K-LHaS18OupucvbA/30s.jpg","Pamela K.","https://www.yelp.com/user_details?userid=WcUgAsVEW-6Rlkikm-xIKA","I can't say enough good things about Memphis. It's situated pretty close to the LAB, but it's not inside. It's a little bit over in the next parking lot. That being said, the parking…","read more","https://www.yelp.com/biz/memphis-cafe-costa-mesa-3?hrid=u0iOgl0FMQWRwvCKhmPm6w"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media2.fl.yelpcdn.com/bphoto/fXM5fanEsgpqzyLyR4oM3w/90s.jpg","Le Cafe","https://www.yelp.com/biz/le-cafe-costa-mesa","113.","Le Cafe","https://www.yelp.com/biz/le-cafe-costa-mesa","78 reviews","$","Sandwiches, American (New)","Sandwiches; American (New)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=sandwiches; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican","3070 Bristol St","Costa Mesa, CA 92626","(714) 556-1949","https://s3-media1.fl.yelpcdn.com/photo/2Rz5Ktv-T3FIsJ2oxU9t6A/30s.jpg","Joseph K.","https://www.yelp.com/user_details?userid=JzlIy9fZqW-7Klu76Zdk_Q","I always need a good lunch spot which has good food, is not overpriced, and is quick so i can get back to work. Le cafe is a true gem. They have all sorts of sandwiches, coffees and…","read more","https://www.yelp.com/biz/le-cafe-costa-mesa?hrid=bQONYlRiLYH3qZCQ2yWtGA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media2.fl.yelpcdn.com/bphoto/g-5BVebCET8yi7ifTd3RCQ/90s.jpg","Seasons 52","https://www.yelp.com/biz/seasons-52-costa-mesa","114.","Seasons 52","https://www.yelp.com/biz/seasons-52-costa-mesa","1956 reviews","$$","American (New), Wine Bars, Seafood","American (New); Wine Bars; Seafood","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=newamerican; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=wine_bars; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood","","","(714) 437-5252","https://s3-media3.fl.yelpcdn.com/photo/HYDvsKno5Gjc4k62-6HfRw/30s.jpg","Laina A.","https://www.yelp.com/user_details?userid=WGBpuJBQ1FqRTxM8J5BBHg","Have I found a new favorite place?!  Yes Sir and Yes Ma'am!!!  Wow to just about everything!  Appetizers:  2 were ordered, one off regular menu and one off of seasonal menu.  Duck…","read more","https://www.yelp.com/biz/seasons-52-costa-mesa?hrid=bBrbL5Uaa2flDlC3CfYUoA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media3.fl.yelpcdn.com/bphoto/4oIE9T6ErOLncFRcSc-nPw/90s.jpg","Chixy Natural","https://www.yelp.com/biz/chixy-natural-costa-mesa","115.","Chixy Natural","https://www.yelp.com/biz/chixy-natural-costa-mesa","306 reviews","$","Barbeque","Barbeque","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=bbq","488 E 17th St","Costa Mesa, CA 92627","(949) 631-3449","https://s3-media3.fl.yelpcdn.com/photo/_bz7V06AR4rvl40qDqUa2A/30s.jpg","Karl T.","https://www.yelp.com/user_details?userid=V03oCpoLctCxXkNNk6sbhw","OK, so it took me a couple of years to finally get over there, but when I did I was very well surprised and pleased. The food quality is very good, there's a good variety, and the…","read more","https://www.yelp.com/biz/chixy-natural-costa-mesa?hrid=AYzAt21tz1D5PDQbFA280A"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media1.fl.yelpcdn.com/bphoto/h5k2mCilE206O8RHPjoNcQ/90s.jpg","Onotria Wine Country Cuisine","https://www.yelp.com/biz/onotria-wine-country-cuisine-costa-mesa","116.","Onotria Wine Country Cuisine","https://www.yelp.com/biz/onotria-wine-country-cuisine-costa-mesa","264 reviews","$$$","Italian, Pizza, Wine Bars","Italian; Pizza; Wine Bars","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=italian; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pizza; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=wine_bars","2831 Bristol St","Costa Mesa, CA 92626","(714) 641-5952","https://s3-media3.fl.yelpcdn.com/photo/BWEby8ZGowhpHcSRv0ROFw/30s.jpg","Kelly N.","https://www.yelp.com/user_details?userid=8e2BqmRoidbO9_MhZ8vXhw","There was no wait on a Wednesday night at 6:30. You can either park your car in the parking lot or use the free valet service. The restaurant has a rustic interior. I felt like I was…","read more","https://www.yelp.com/biz/onotria-wine-country-cuisine-costa-mesa?hrid=6CcjKMby5J8VsQpPEMZLdw"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media4.fl.yelpcdn.com/bphoto/HJOHjUmS5UHVZpfPkWPKmQ/90s.jpg","Takaya Yakitori Izakaya","https://www.yelp.com/biz/takaya-yakitori-izakaya-costa-mesa","117.","Takaya Yakitori Izakaya","https://www.yelp.com/biz/takaya-yakitori-izakaya-costa-mesa","167 reviews","$$","Izakaya","Izakaya","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=izakaya","891 Baker St","Costa Mesa, CA 92626","(714) 557-8715","https://s3-media1.fl.yelpcdn.com/photo/PB5uI0PZYHxnyQzIe4rGlA/30s.jpg","Chris K.","https://www.yelp.com/user_details?userid=TrvCNlPrgfR7_Ci89KAKhg","Free Sake deal from Yelp was a big plus in deciding on coming here... But was very pleasantly surprised at how good the food was!  Spicy nabeyaki udon was great, and so were the…","read more","https://www.yelp.com/biz/takaya-yakitori-izakaya-costa-mesa?hrid=IE1i0YhKrfRmeWhJZkXXkQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media4.fl.yelpcdn.com/bphoto/PrczXIJscXXPTacZtuklxQ/90s.jpg","Dick Church's Restaurant","https://www.yelp.com/biz/dick-churchs-restaurant-costa-mesa","118.","Dick Church’s Restaurant","https://www.yelp.com/biz/dick-churchs-restaurant-costa-mesa","187 reviews","$","Diners, Breakfast & Brunch, American (Traditional)","Diners; Breakfast & Brunch; American (Traditional)","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=diners; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=breakfast_brunch; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=tradamerican","2698 Newport Blvd","Costa Mesa, CA 92626","(949) 646-7762","https://s3-media1.fl.yelpcdn.com/photo/0zrb98yk85AbmsxYmjtN4Q/30s.jpg","S. P.","https://www.yelp.com/user_details?userid=mBLXpBH-LYN_hvA-lUVQog","I was doing business down in Costa Mesa, and when traveling away from LA I always choose a place to stop that's unique to the area. Crazy, however is that I've never been here before…","read more","https://www.yelp.com/biz/dick-churchs-restaurant-costa-mesa?hrid=HHM3Psxb5qHiva5Dw5-8HQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media2.fl.yelpcdn.com/bphoto/HyEqbCBVzmfRXtWNsQeKBg/90s.jpg","The Kickin' Crab","https://www.yelp.com/biz/the-kickin-crab-costa-mesa","119.","The Kickin’ Crab","https://www.yelp.com/biz/the-kickin-crab-costa-mesa","182 reviews","$$","Cajun/Creole, Seafood","Cajun/Creole; Seafood","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=cajun; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood","1534 Adams Ave","Costa Mesa, CA 92626","(714) 760-4909","https://s3-media1.fl.yelpcdn.com/photo/tc3FsSPhseGw1cSgp5116w/30s.jpg","Cam C.","https://www.yelp.com/user_details?userid=4vW7jQycAZP9XY8O8-rqGQ","This place is my go to for cajun style seafood. It's NEVER busy here. The servers are very attentive and helpful because it's so empty.  We come here to order the #1 combo and watch…","read more","https://www.yelp.com/biz/the-kickin-crab-costa-mesa?hrid=SjXTx3GaTfHC273v9lxR0Q"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=110","https://s3-media2.fl.yelpcdn.com/bphoto/Uz1chKXgTtAKW9PnFoiJEA/90s.jpg","Golden Dragon","https://www.yelp.com/biz/golden-dragon-costa-mesa-2","120.","Golden Dragon","https://www.yelp.com/biz/golden-dragon-costa-mesa-2","350 reviews","$$","Chinese, Asian Fusion, Seafood","Chinese; Asian Fusion; Seafood","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=chinese; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=asianfusion; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=seafood","2023 Harbor Blvd","Costa Mesa, CA 92627","(949) 642-7162","https://s3-media1.fl.yelpcdn.com/photo/RLrsJwn6Vz_o7p1d8D5hvQ/30s.jpg","Andrew G.","https://www.yelp.com/user_details?userid=RcRUF3EnoWWQysAHQNn6fw","Greetings Yelpers, having to do a working business lunch for Hoag Hospital yesterday, so based on other YELPers  -  I had them cater a meal for 15 people yesterday and they did a…","read more","https://www.yelp.com/biz/golden-dragon-costa-mesa-2?hrid=FqI0WXI7gZvA8GPeZjJpyQ"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=120","https://s3-media1.fl.yelpcdn.com/bphoto/v1YuEfXcQ-aIYq9LqAutrA/90s.jpg","Valentino's Pizza","https://www.yelp.com/biz/valentinos-pizza-costa-mesa","121.","Valentino’s Pizza","https://www.yelp.com/biz/valentinos-pizza-costa-mesa","56 reviews","$","Pizza","Pizza","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=pizza","2263 Fairview Rd","Costa Mesa, CA 92627","(949) 574-9900","https://s3-media4.fl.yelpcdn.com/photo/42AYN61nEKqO-fjRbnVjLw/30s.jpg","Jake R.","https://www.yelp.com/user_details?userid=pwHdfu8hRhtwGP5CG68oag","Always good and always consistent! Delivery is always fast and the price is great! Definitely my first choice for pizza close to my house!","read more","https://www.yelp.com/biz/valentinos-pizza-costa-mesa?hrid=mhCMoD38w-mhOITUhF6_fA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=120","https://s3-media4.fl.yelpcdn.com/bphoto/WfUx-ob0BgyCjYGRqHb8Dg/90s.jpg","Great Mex","https://www.yelp.com/biz/great-mex-costa-mesa","122.","Great Mex","https://www.yelp.com/biz/great-mex-costa-mesa","215 reviews","$","Mexican","Mexican","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=mexican","2360 Newport Blvd","Costa Mesa, CA 92627","(949) 645-1884","https://s3-media3.fl.yelpcdn.com/photo/i8SzAxEsnxi2voLohvHdeA/30s.jpg","Diana T.","https://www.yelp.com/user_details?userid=QPQxBr8-_gvLLPdK4AHnmQ","Love their tacos here. I usually get the soft tacos, as they use more meat. The salsa bar is legit. I love the verde sauce, and there is also a smoky, spicy red one as well. Tuesdays…","read more","https://www.yelp.com/biz/great-mex-costa-mesa?hrid=NhFfeiMp3eoxj3LYQD82EA"
"https://www.yelp.com/search?find_loc=Costa+Mesa,+CA&start=120","https://s3-media1.fl.yelpcdn.com/bphoto/GR77ujOEHMj8hhTzLOk7qg/90s.jpg","Raising Cane's Chicken Fingers","https://www.yelp.com/biz/raising-canes-chicken-fingers-costa-mesa-2","123.","Raising Cane’s Chicken Fingers","https://www.yelp.com/biz/raising-canes-chicken-fingers-costa-mesa-2","1100 reviews","$","Fast Food, Chicken Wings","Fast Food; Chicken Wings","https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=hotdogs; https://www.yelp.com/search?find_loc=Costa+Mesa%2C+CA&cflt=chicken_wings","3150 Harbor Blvd","Costa Mesa, CA 92626","(714) 540-1477","https://s3-media2.fl.yelpcdn.com/photo/NyS31YDhbY-gsGBfM_uKrA/30s.jpg","Chris N.","https://www.yelp.com/user_details?userid=a6eFKxzX40V2UHPD2QpGaA","I've recently tried out Raising Cane's in Las Vegas over the summer and when I found out they were opening one up in OC, I was super excited. I guess everybody was excited for it…","read more","https://www.yelp.com/biz/raising-canes-chicken-fingers-costa-mesa-2?hrid=q9Zg5E1nLzK8JAn1EGtOXA"
